record_id,timestamp,intersection_id,intersection_name,latitude,longitude,vehicle_count,average_speed,signal_cycle_time,green_time,yellow_time,red_time,weather_condition,day_of_week,is_holiday,event,pollution_level,car_count,bus_count,truck_count,motorcycle_count,is_weekend,hour_of_day
5460,2023-01-04 18:50:00,10,Minto Park,25.4352,81.882,156.0,29.61,120,78,4,38,Clear,Wednesday,0,0,2.89,94,12,16,34,0,18
1015,2023-01-01 16:50:00,5,Naini Bridge,25.4088,81.8592,51.0,38.47,120,62,5,53,Clear,Sunday,1,0,0.86,33,2,6,10,1,16
7738,2023-01-06 08:50:00,8,Jhunsi,25.4326,81.9061,111.0,32.11,120,64,6,50,Cold Wave,Friday,0,0,2.17,62,10,12,27,0,8
4688,2023-01-04 06:00:00,8,Jhunsi,25.4326,81.9061,146.0,29.51,120,64,5,51,Clear,Wednesday,0,0,3.14,92,18,14,22,0,6
5977,2023-01-05 03:30:00,7,Phaphamau,25.4945,81.8686,34.0,49.42,120,59,5,56,Clear,Thursday,0,0,0.81,18,5,4,7,0,3
4816,2023-01-04 08:10:00,6,Allahabad Junction,25.4358,81.8307,106.0,35.3,120,61,4,55,Clear,Wednesday,0,0,2.38,60,10,18,18,0,8
5538,2023-01-04 20:10:00,8,Jhunsi,25.4326,81.9061,204.0,27.25,120,81,5,34,Clear,Wednesday,0,0,3.73,127,19,14,44,0,20
347,2023-01-01 05:40:00,7,Phaphamau,25.4945,81.8686,48.0,44.28,120,60,5,55,Clear,Sunday,1,0,1.28,24,7,9,8,1,5
3157,2023-01-03 04:30:00,7,Phaphamau,25.4945,81.8686,148.0,30.12,120,52,4,64,Clear,Tuesday,0,0,2.81,95,16,9,28,0,4
8140,2023-01-06 15:30:00,10,Minto Park,25.4352,81.882,106.0,35.33,120,56,4,60,Clear,Friday,0,0,2.07,66,12,7,21,0,15
4710,2023-01-04 06:20:00,10,Minto Park,25.4352,81.882,120.0,32.45,120,63,6,51,Clear,Wednesday,0,0,2.4,78,13,10,19,0,6
141,2023-01-01 02:20:00,1,Civil Lines,25.4486,81.8333,96.0,32.24,120,59,5,56,Clear,Sunday,1,1,1.74,58,6,11,21,1,2
5408,2023-01-04 18:00:00,8,Jhunsi,25.4326,81.9061,117.0,25.41,120,62,4,54,Fog,Wednesday,0,0,2.47,65,13,13,26,0,18
1034,2023-01-01 17:10:00,4,Tagore Town,25.4675,81.8867,58.0,40.7,120,64,3,53,Clear,Sunday,1,0,1.34,28,8,7,15,1,17
10032,2023-01-07 23:10:00,2,Katra,25.455,81.8463,97.0,33.88,120,55,4,61,Clear,Saturday,0,0,1.89,51,9,10,27,1,23
4701,2023-01-04 06:20:00,1,Civil Lines,25.4486,81.8333,84.0,38.26,120,58,5,57,Clear,Wednesday,0,0,1.38,53,6,5,20,0,6
9340,2023-01-07 11:30:00,10,Minto Park,25.4352,81.882,89.0,35.04,120,70,4,46,Clear,Saturday,0,0,2.2,48,14,11,16,1,11
6887,2023-01-05 18:40:00,7,Phaphamau,25.4945,81.8686,88.0,35.41,120,68,4,48,Clear,Thursday,0,0,1.75,55,11,5,17,0,18
245,2023-01-01 04:00:00,5,Naini Bridge,25.4088,81.8592,37.0,50.84,120,60,4,56,Clear,Sunday,1,0,0.53,24,10,3,9,1,4
4565,2023-01-04 04:00:00,5,Naini Bridge,25.4088,81.8592,146.0,30.6,120,64,7,49,Clear,Wednesday,0,0,3.18,89,15,20,22,0,4
1444,2023-01-02 00:00:00,4,Tagore Town,25.4675,81.8867,112.1919191919192,32.82,120,58,3,59,Clear,Monday,0,0,1.86,67,11,6,21,0,0
3673,2023-01-03 13:10:00,3,Chowk,25.4314,81.8437,100.0,35.54,120,54,2,64,Clear,Tuesday,0,0,2.28,55,13,12,20,0,13
7555,2023-01-06 05:50:00,5,Naini Bridge,25.4088,81.8592,128.0,31.77,120,54,4,62,Clear,Friday,0,0,2.51,66,12,13,27,0,5
2433,2023-01-02 16:30:00,3,Chowk,25.4314,81.8437,59.0,31.46,120,64,5,51,Heavy Rain,Monday,0,0,1.16,38,3,10,8,0,16
6202,2023-01-05 07:20:00,2,Katra,25.455,81.8463,124.0,31.23,120,69,5,46,Clear,Thursday,0,0,2.31,83,13,7,21,0,7
1466,2023-01-02 00:20:00,6,Allahabad Junction,25.4358,81.8307,74.0,36.29,120,65,5,50,Light Rain,Monday,0,0,1.3,54,4,8,8,0,0
1734,2023-01-02 04:50:00,4,Tagore Town,25.4675,81.8867,181.0,25.18,120,79,6,35,Clear,Monday,0,0,4.07,106,23,21,31,0,4
3269,2023-01-03 06:20:00,9,MNNIT Gate,25.492,81.8639,78.0,31.51,120,50,4,66,Fog,Tuesday,0,0,1.42,52,8,4,14,0,6
8947,2023-01-07 05:00:00,7,Phaphamau,25.4945,81.8686,92.0,33.29,120,64,5,51,Cold Wave,Saturday,0,0,1.81,61,8,10,13,1,5
1559,2023-01-02 01:50:00,9,MNNIT Gate,25.492,81.8639,103.0,33.41,120,59,4,57,Clear,Monday,0,0,2.02,51,9,12,31,0,1
5148,2023-01-04 13:40:00,8,Jhunsi,25.4326,81.9061,109.0,35.26,120,62,5,53,Clear,Wednesday,0,0,2.21,70,8,16,15,0,13
4685,2023-01-04 06:00:00,5,Naini Bridge,25.4088,81.8592,69.0,39.28,120,50,5,65,Clear,Wednesday,0,0,1.53,35,8,9,17,0,6
8987,2023-01-07 05:40:00,7,Phaphamau,25.4945,81.8686,81.0,37.2,120,53,4,63,Clear,Saturday,0,0,1.54,54,8,6,13,1,5
1867,2023-01-02 07:00:00,7,Phaphamau,25.4945,81.8686,155.0,29.17,120,83,3,34,Clear,Monday,0,0,3.14,89,19,11,36,0,7
4038,2023-01-03 19:10:00,8,Jhunsi,25.4326,81.9061,215.0,27.21,120,76,4,40,Clear,Tuesday,0,0,3.87,134,14,23,44,0,19
5490,2023-01-04 19:20:00,10,Minto Park,25.4352,81.882,145.0,27.89,120,60,4,56,Light Rain,Wednesday,0,0,2.82,94,14,13,24,0,19
5787,2023-01-05 00:20:00,7,Phaphamau,25.4945,81.8686,74.0,38.7,120,62,6,52,Clear,Thursday,0,0,1.18,51,3,7,13,0,0
8747,2023-01-07 01:40:00,7,Phaphamau,25.4945,81.8686,42.0,30.49,120,61,5,54,Heavy Rain,Saturday,0,0,0.72,28,3,3,8,1,1
9337,2023-01-07 11:30:00,7,Phaphamau,25.4945,81.8686,71.0,39.36,120,60,4,56,Clear,Saturday,0,0,1.37,44,7,6,14,1,11
7872,2023-01-06 11:10:00,2,Katra,25.455,81.8463,110.0,34.66,120,60,3,57,Clear,Friday,0,0,2.15,67,9,13,21,0,11
3862,2023-01-03 16:20:00,2,Katra,25.455,81.8463,118.0,33.33,120,61,4,51,Clear,Tuesday,0,0,2.65,71,16,12,19,0,16
2496,2023-01-02 17:30:00,6,Allahabad Junction,25.4358,81.8307,133.0,29.54,120,63,3,54,Light Rain,Monday,0,0,2.68,78,12,16,27,0,17
5419,2023-01-04 18:10:00,9,MNNIT Gate,25.492,81.8639,130.0,30.86,120,63,6,51,Clear,Wednesday,0,0,2.79,70,13,18,29,0,18
745,2023-01-01 12:20:00,5,Naini Bridge,25.4088,81.8592,42.0,45.93,120,67,5,48,Clear,Sunday,1,0,1.16,21,8,6,7,1,12
7636,2023-01-06 07:10:00,6,Allahabad Junction,25.4358,81.8307,136.0,29.39,120,64,6,50,Clear,Friday,0,0,2.88,80,17,12,27,0,7
4992,2023-01-04 11:10:00,2,Katra,25.455,81.8463,91.0,27.11,120,53,5,62,Heavy Rain,Wednesday,0,0,1.91,49,12,7,23,0,11
7640,2023-01-06 07:10:00,10,Minto Park,25.4352,81.882,146.0,28.23,120,66,4,50,Clear,Friday,0,0,2.91,66,16,12,29,0,7
9840,2023-01-07 19:50:00,10,Minto Park,25.4352,81.882,242.0,22.51,120,78,5,37,Clear,Saturday,0,0,4.85,141,24,25,52,1,19
536,2023-01-01 08:50:00,6,Allahabad Junction,25.4358,81.8307,144.0,31.36,120,63,5,52,Clear,Sunday,1,0,2.74,83,14,12,35,1,8
2892,2023-01-03 00:10:00,2,Katra,25.455,81.8463,113.03853955375254,33.60973357553739,120,61,5,54,Clear,Tuesday,0,0,1.56,43,9,8,8,0,0
3371,2023-01-03 08:10:00,1,Civil Lines,25.4486,81.8333,212.0,27.18,120,74,5,41,Clear,Tuesday,0,0,4.68,114,29,20,49,0,8
8883,2023-01-07 04:00:00,3,Chowk,25.4314,81.8437,65.0,39.99,120,55,5,60,Clear,Saturday,0,0,1.31,42,3,12,8,1,4
7854,2023-01-06 10:50:00,4,Tagore Town,25.4675,81.8867,257.0,22.21,120,75,3,42,Light Rain,Friday,0,3,4.92,164,25,21,47,0,10
1627,2023-01-02 03:00:00,7,Phaphamau,25.4945,81.8686,97.0,33.1,120,54,3,63,Clear,Monday,0,0,1.59,61,8,4,24,0,3
1400,2023-01-01 23:10:00,10,Minto Park,25.4352,81.882,50.0,41.28,120,67,5,48,Clear,Sunday,1,0,1.01,34,5,5,6,1,23
6948,2023-01-05 19:40:00,8,Jhunsi,25.4326,81.9061,172.0,27.68,120,83,4,33,Clear,Thursday,0,0,3.47,101,16,20,35,0,19
1814,2023-01-02 06:10:00,4,Tagore Town,25.4675,81.8867,66.0,35.52,120,63,4,53,Light Rain,Monday,0,0,0.98,46,3,4,13,0,6
9669,2023-01-07 17:00:00,9,MNNIT Gate,25.492,81.8639,117.0,32.52,120,60,4,56,Heatwave,Saturday,0,0,2.34,72,12,11,22,1,17
701,2023-01-01 11:40:00,1,Civil Lines,25.4486,81.8333,64.0,38.84,120,59,5,56,Light Rain,Sunday,1,1,1.38,36,7,8,13,1,11
2783,2023-01-02 22:20:00,3,Chowk,25.4314,81.8437,41.0,45.11,120,60,5,55,Clear,Monday,0,0,1.16,21,10,3,22,0,22
8543,2023-01-06 22:20:00,3,Chowk,25.4314,81.8437,110.0,33.3,120,60,2,58,Clear,Friday,0,3,2.32,65,14,9,22,0,22
5618,2023-01-04 21:30:00,8,Jhunsi,25.4326,81.9061,77.0,37.96,120,57,3,60,Cold Wave,Wednesday,0,0,1.41,50,8,4,15,0,21
9402,2023-01-07 12:40:00,2,Katra,25.455,81.8463,66.0,39.18,120,61,3,56,Clear,Saturday,0,0,1.28,41,7,5,13,1,12
2593,2023-01-02 19:10:00,3,Chowk,25.4314,81.8437,170.0,27.89,120,83,4,33,Clear,Monday,0,0,3.43,97,17,18,38,0,19
9333,2023-01-07 11:30:00,3,Chowk,25.4314,81.8437,63.0,43.62,120,58,4,58,Clear,Saturday,0,0,1.5,37,10,6,10,1,11
6977,2023-01-05 20:10:00,7,Phaphamau,25.4945,81.8686,102.0,26.66,120,58,5,57,Fog,Thursday,0,0,2.18,62,13,9,18,0,20
1528,2023-01-02 01:20:00,8,Jhunsi,25.4326,81.9061,110.0,34.19,120,57,7,56,Clear,Monday,0,0,2.18,69,10,12,19,0,1
922,2023-01-01 15:20:00,2,Katra,25.455,81.8463,88.0,30.07,120,61,4,55,Fog,Sunday,1,1,2.1,54,13,10,11,1,15
3220,2023-01-03 05:30:00,10,Minto Park,25.4352,81.882,88.0,38.3,120,60,5,55,Clear,Tuesday,0,0,1.76,52,10,7,19,0,5
7833,2023-01-06 10:30:00,3,Chowk,25.4314,81.8437,323.0,21.62,120,70,5,45,Clear,Friday,0,3,5.61,67,26,22,77,0,10
1088,2023-01-01 18:00:00,8,Jhunsi,25.4326,81.9061,118.0,30.79,120,55,5,60,Clear,Sunday,1,0,2.37,67,10,15,26,1,18
3776,2023-01-03 14:50:00,6,Allahabad Junction,25.4358,81.8307,83.0,38.65,120,56,3,61,Clear,Tuesday,0,0,1.6,54,10,4,15,0,14
8723,2023-01-07 01:20:00,3,Chowk,25.4314,81.8437,97.0,38.6,120,53,4,63,Clear,Saturday,0,0,1.73,64,10,4,19,1,1
1785,2023-01-02 05:40:00,5,Naini Bridge,25.4088,81.8592,139.0,31.65,120,55,5,60,Clear,Monday,0,0,2.94,81,17,13,28,0,5
491,2023-01-01 08:10:00,1,Civil Lines,25.4486,81.8333,163.0,27.68,120,84,5,31,Clear,Sunday,1,1,3.03,97,15,11,22,1,8
8420,2023-01-06 20:10:00,10,Minto Park,25.4352,81.882,251.0,24.14,120,78,3,39,Clear,Friday,0,0,5.01,159,21,31,40,0,20
7154,2023-01-05 23:10:00,4,Tagore Town,25.4675,81.8867,60.0,39.53,120,64,3,53,Clear,Thursday,0,0,1.26,36,5,9,10,0,23
4197,2023-01-03 21:50:00,7,Phaphamau,25.4945,81.8686,115.0,33.32,120,55,5,60,Clear,Tuesday,0,0,2.2,59,12,9,35,0,21
14,2023-01-01 00:10:00,4,Tagore Town,25.4675,81.8867,34.0,47.86,120,52,3,65,Clear,Sunday,1,0,1.03,18,7,6,3,1,0
2692,2023-01-02 20:50:00,2,Katra,25.455,81.8463,234.0,25.77,120,78,3,39,Clear,Monday,0,0,4.92,143,29,20,42,0,20
248,2023-01-01 04:00:00,8,Jhunsi,25.4326,81.9061,45.0,46.76,120,53,3,64,Clear,Sunday,1,0,0.7,35,4,0,6,1,4
5956,2023-01-05 03:10:00,6,Allahabad Junction,25.4358,81.8307,64.0,40.71,120,60,7,53,Clear,Thursday,0,0,1.23,37,6,6,15,0,3
4764,2023-01-04 07:20:00,4,Tagore Town,25.4675,81.8867,209.0,29.32,120,82,4,34,Clear,Wednesday,0,0,4.54,111,21,30,47,0,7
2586,2023-01-02 19:00:00,6,Allahabad Junction,25.4358,81.8307,254.0,22.42,120,73,3,44,Clear,Monday,0,0,5.02,151,16,39,48,0,19
3659,2023-01-03 12:50:00,9,MNNIT Gate,25.492,81.8639,88.0,32.13,120,66,4,50,Cold Wave,Tuesday,0,0,1.85,45,9,11,23,0,12
5224,2023-01-04 15:00:00,4,Tagore Town,25.4675,81.8867,109.0,32.53,120,54,6,60,Clear,Wednesday,0,0,2.2362020202020205,68,6,13,22,0,15
9133,2023-01-07 08:10:00,3,Chowk,25.4314,81.8437,183.0,28.17,120,83,4,33,Clear,Saturday,0,0,3.27,116,15,14,38,1,8
941,2023-01-01 15:40:00,1,Civil Lines,25.4486,81.8333,64.0,28.06,120,52,5,63,Heavy Rain,Sunday,1,1,1.35,32,6,9,17,1,15
7009,2023-01-05 20:40:00,9,MNNIT Gate,25.492,81.8639,124.0,32.12,120,73,6,41,Clear,Thursday,0,0,2.5,79,14,10,21,0,20
4795,2023-01-04 07:50:00,5,Naini Bridge,25.4088,81.8592,206.0,28.55,120,77,5,38,Clear,Wednesday,0,0,4.54,113,25,24,44,0,7
292,2023-01-01 04:50:00,2,Katra,25.455,81.8463,35.0,48.12,120,55,6,59,Heatwave,Sunday,1,1,0.52,23,3,0,9,1,4
3458,2023-01-03 09:30:00,8,Jhunsi,25.4326,81.9061,174.0,18.19,120,85,4,31,Heavy Rain,Tuesday,0,0,3.1,113,13,15,33,0,9
2703,2023-01-02 21:00:00,3,Chowk,25.4314,81.8437,107.0,30.84,120,53,5,62,Cold Wave,Monday,0,0,2.49,59,14,14,20,0,21
7131,2023-01-05 22:50:00,1,Civil Lines,25.4486,81.8333,54.0,43.68,120,63,5,54,Clear,Thursday,0,0,1.34,29,9,6,10,0,22
2676,2023-01-02 20:30:00,6,Allahabad Junction,25.4358,81.8307,212.0,26.3,120,78,6,36,Clear,Monday,0,0,4.36,130,23,21,38,0,20
4015,2023-01-03 18:50:00,5,Naini Bridge,25.4088,81.8592,225.0,28.09,120,76,6,38,Clear,Tuesday,0,0,4.27,138,18,24,45,0,18
8616,2023-01-06 23:30:00,6,Allahabad Junction,25.4358,81.8307,61.0,38.26,120,69,5,46,Clear,Friday,0,0,1.2,36,4,9,12,0,23
6095,2023-01-05 05:30:00,5,Naini Bridge,25.4088,81.8592,76.0,36.16,120,60,4,56,Clear,Thursday,0,0,2.31,66,12,20,11,0,5
6495,2023-01-05 12:10:00,5,Naini Bridge,25.4088,81.8592,27.0,47.81,120,51,2,67,Clear,Thursday,0,0,0.4,17,1,2,7,0,12
3037,2023-01-03 02:30:00,7,Phaphamau,25.4945,81.8686,68.0,41.42,120,47,5,68,Clear,Tuesday,0,0,1.49,39,8,8,13,0,2
2618,2023-01-02 19:30:00,8,Jhunsi,25.4326,81.9061,191.0,26.28,120,77,5,38,Light Rain,Monday,0,0,3.88,118,20,19,34,0,19
842,2023-01-01 14:00:00,2,Katra,25.455,81.8463,64.0,38.39,120,59,4,57,Clear,Sunday,1,1,1.17,39,5,6,14,1,14
2996,2023-01-03 01:50:00,6,Allahabad Junction,25.4358,81.8307,81.0,37.78,120,58,5,57,Clear,Tuesday,0,0,1.36,49,5,7,20,0,1
7688,2023-01-06 08:00:00,8,Jhunsi,25.4326,81.9061,147.0,29.14,120,64,3,53,Clear,Friday,0,0,3.16,87,16,18,26,0,8
8216,2023-01-06 16:50:00,6,Allahabad Junction,25.4358,81.8307,62.0,33.60973357553739,120,59,5,56,Fog,Friday,0,0,1.47,34,8,9,11,0,16
840,2023-01-01 13:50:00,10,Minto Park,25.4352,81.882,18.0,41.31,120,60,5,55,Fog,Sunday,1,0,0.28,13,1,1,3,1,13
4858,2023-01-04 08:50:00,8,Jhunsi,25.4326,81.9061,199.0,28.63,120,87,5,28,Clear,Wednesday,0,0,4.05,120,19,23,37,0,8
8243,2023-01-06 17:20:00,3,Chowk,25.4314,81.8437,303.0,20.47,120,80,3,37,Clear,Friday,0,3,6.19,166,33,30,74,0,17
2832,2023-01-02 23:10:00,2,Katra,25.455,81.8463,95.0,36.03,120,57,5,58,Clear,Monday,0,0,1.87,54,11,13,21,0,23
5517,2023-01-04 19:50:00,7,Phaphamau,25.4945,81.8686,220.0,26.46,120,76,3,41,Clear,Wednesday,0,0,4.7,122,25,25,48,0,19
7931,2023-01-06 12:10:00,1,Civil Lines,25.4486,81.8333,31.0,43.48,120,53,5,62,Clear,Friday,0,0,0.6,23,4,1,3,0,12
5652,2023-01-04 22:10:00,2,Katra,25.455,81.8463,159.0,28.55,120,83,4,33,Clear,Wednesday,0,0,2.72,95,11,13,40,0,22
7178,2023-01-05 23:30:00,8,Jhunsi,25.4326,81.9061,93.0,34.36,120,58,5,51,Clear,Thursday,0,0,2.29,55,14,12,12,0,23
1799,2023-01-02 05:50:00,9,MNNIT Gate,25.492,81.8639,57.0,40.5,120,62,4,54,Clear,Monday,0,0,1.15,33,5,7,12,0,5
7747,2023-01-06 09:00:00,7,Phaphamau,25.4945,81.8686,157.0,29.51,120,77,5,38,Clear,Friday,0,0,3.3,93,16,19,29,0,9
9613,2023-01-07 16:10:00,3,Chowk,25.4314,81.8437,44.0,48.29,120,61,4,55,Clear,Saturday,0,0,0.98,21,5,6,12,1,16
1920,2023-01-02 07:50:00,10,Minto Park,25.4352,81.882,301.0,20.91,120,74,3,43,Clear,Monday,0,0,6.24,181,34,29,57,0,7
861,2023-01-01 14:20:00,1,Civil Lines,25.4486,81.8333,52.0,42.64,120,62,6,52,Clear,Sunday,1,1,0.94,37,3,6,6,1,14
494,2023-01-01 08:10:00,4,Tagore Town,25.4675,81.8867,79.0,39.57,120,58,4,58,Clear,Sunday,1,0,1.3,48,5,6,20,1,8
561,2023-01-01 09:20:00,1,Civil Lines,25.4486,81.8333,121.0,30.71,120,59,4,57,Clear,Sunday,1,1,2.51,71,11,16,23,1,9
7984,2023-01-06 13:00:00,4,Tagore Town,25.4675,81.8867,97.0,30.82,120,53,3,64,Light Rain,Friday,0,3,2.1,57,10,13,17,0,13
4640,2023-01-04 05:10:00,10,Minto Park,25.4352,81.882,111.0,35.25,120,57,3,60,Clear,Wednesday,0,0,2.38,62,10,17,22,0,5
3524,2023-01-03 10:40:00,4,Tagore Town,25.4675,81.8867,182.0,30.22,120,77,6,37,Clear,Tuesday,0,0,3.22,120,13,16,33,0,10
3106,2023-01-03 03:40:00,6,Allahabad Junction,25.4358,81.8307,52.0,34.22,120,57,7,56,Fog,Tuesday,0,0,1.27,22,9,5,16,0,3
5254,2023-01-04 15:30:00,4,Tagore Town,25.4675,81.8867,50.0,33.60973357553739,120,58,4,58,Clear,Wednesday,0,0,1.09,27,7,4,12,0,15
4799,2023-01-04 07:50:00,9,MNNIT Gate,25.492,81.8639,174.0,25.38,120,79,6,35,Clear,Wednesday,0,0,3.83,108,24,15,27,0,7
6270,2023-01-05 08:20:00,10,Minto Park,25.4352,81.882,84.0,36.38,120,65,4,51,Clear,Thursday,0,0,1.68,53,8,9,14,0,8
8471,2023-01-06 21:10:00,1,Civil Lines,25.4486,81.8333,110.0,34.14,120,62,6,52,Clear,Friday,0,0,2.47,65,15,11,19,0,21
1261,2023-01-01 21:00:00,1,Civil Lines,25.4486,81.8333,88.0,35.42,120,55,6,59,Clear,Sunday,1,1,1.59,54,8,6,20,1,21
7504,2023-01-06 05:00:00,4,Tagore Town,25.4675,81.8867,155.0,25.48,120,79,4,37,Fog,Friday,0,3,2.98,93,14,15,33,0,5
1299,2023-01-01 21:30:00,9,MNNIT Gate,25.492,81.8639,48.0,43.51,120,67,4,49,Clear,Sunday,1,0,1.1,33,6,6,3,1,21
2021,2023-01-02 09:40:00,1,Civil Lines,25.4486,81.8333,113.0,36.82,120,57,4,59,Clear,Monday,0,0,2.24,72,13,8,20,0,9
2747,2023-01-02 21:40:00,7,Phaphamau,25.4945,81.8686,42.0,41.27,120,66,4,50,Light Rain,Monday,0,0,0.84,19,4,5,14,0,21
5702,2023-01-04 23:00:00,2,Katra,25.455,81.8463,78.0,35.32,120,59,5,56,Clear,Wednesday,0,0,1.36,50,4,9,15,0,23
7101,2023-01-05 22:20:00,1,Civil Lines,25.4486,81.8333,43.0,44.93,120,60,2,58,Clear,Thursday,0,0,0.84,28,6,1,8,0,22
5176,2023-01-04 14:10:00,6,Allahabad Junction,25.4358,81.8307,101.0,30.51,120,66,3,51,Fog,Wednesday,0,0,1.82,62,9,7,23,0,14
8956,2023-01-07 05:10:00,6,Allahabad Junction,25.4358,81.8307,17.0,50.78,120,61,4,55,Clear,Saturday,0,0,0.37,9,2,2,4,1,5
7642,2023-01-06 07:20:00,2,Katra,25.455,81.8463,224.0,26.78,120,76,5,39,Clear,Friday,0,0,4.42,139,19,26,40,0,7
180,2023-01-01 02:50:00,10,Minto Park,25.4352,81.882,29.0,41.88,120,57,5,58,Light Rain,Sunday,1,0,0.51,20,3,1,5,1,2
8160,2023-01-06 15:50:00,10,Minto Park,25.4352,81.882,74.0,36.52,120,70,4,46,Clear,Friday,0,0,1.25,52,4,7,11,0,15
5945,2023-01-05 03:00:00,5,Naini Bridge,25.4088,81.8592,41.0,37.56,120,58,4,58,Light Rain,Thursday,0,0,0.68,25,2,4,10,0,3
9181,2023-01-07 09:00:00,1,Civil Lines,25.4486,81.8333,97.0,33.46,120,61,6,53,Cold Wave,Saturday,0,0,2.05,52,12,9,24,1,9
4272,2023-01-03 23:10:00,2,Katra,25.455,81.8463,164.0,28.42,120,82,3,35,Clear,Tuesday,0,0,3.4,98,19,15,32,0,23
6068,2023-01-05 05:00:00,8,Jhunsi,25.4326,81.9061,38.0,46.36,120,55,4,61,Clear,Thursday,0,0,0.77,22,2,7,7,0,5
7723,2023-01-06 08:40:00,3,Chowk,25.4314,81.8437,307.0,22.14,120,78,6,36,Clear,Friday,0,3,6.16,177,28,36,66,0,8
9596,2023-01-07 15:50:00,6,Allahabad Junction,25.4358,81.8307,84.0,38.32,120,60,4,56,Clear,Saturday,0,0,1.51,55,6,8,15,1,15
1926,2023-01-02 08:00:00,6,Allahabad Junction,25.4358,81.8307,300.0,10.9,120,82,6,32,Clear,Monday,0,4,6.24,182,29,37,52,0,8
7698,2023-01-06 08:10:00,8,Jhunsi,25.4326,81.9061,158.0,27.72,120,84,5,31,Heatwave,Friday,0,0,3.11,102,14,17,25,0,8
4280,2023-01-03 23:10:00,10,Minto Park,25.4352,81.882,122.0,32.55,120,56,6,58,Clear,Tuesday,0,0,2.36,68,12,11,31,0,23
9741,2023-01-07 18:20:00,1,Civil Lines,25.4486,81.8333,196.0,12.91,120,78,3,39,Heatwave,Saturday,0,2,4.03,121,19,23,33,1,18
6233,2023-01-05 07:50:00,3,Chowk,25.4314,81.8437,113.0,35.09,120,62,5,53,Clear,Thursday,0,0,2.16,80,9,12,12,0,7
2317,2023-01-02 14:30:00,7,Phaphamau,25.4945,81.8686,108.0,35.41,120,70,4,46,Clear,Monday,0,0,2.07,67,8,13,20,0,14
6586,2023-01-05 13:40:00,6,Allahabad Junction,25.4358,81.8307,58.0,33.60973357553739,120,63,6,51,Clear,Thursday,0,0,1.06,36,6,3,13,0,13
1720,2023-01-02 04:30:00,10,Minto Park,25.4352,81.882,94.0,33.83,120,55,6,59,Clear,Monday,0,0,1.88,59,9,10,16,0,4
2384,2023-01-02 15:40:00,4,Tagore Town,25.4675,81.8867,107.0,35.15,120,54,5,61,Clear,Monday,0,0,2.26,63,11,13,20,0,15
8752,2023-01-07 01:50:00,2,Katra,25.455,81.8463,115.0,31.75,120,65,6,49,Clear,Saturday,0,0,2.64,64,17,11,23,1,1
2653,2023-01-02 20:10:00,3,Chowk,25.4314,81.8437,215.0,22.76,120,84,5,31,Light Rain,Monday,0,0,3.86,148,19,14,34,0,20
1808,2023-01-02 06:00:00,8,Jhunsi,25.4326,81.9061,94.0,14.51,120,75,5,40,Fog,Monday,0,4,1.56,62,4,10,18,0,6
2245,2023-01-02 13:20:00,5,Naini Bridge,25.4088,81.8592,127.0,34.92,120,61,4,55,Clear,Monday,0,0,2.56,76,10,11,26,0,13
1825,2023-01-02 06:20:00,5,Naini Bridge,25.4088,81.8592,90.0,38.68,120,57,4,59,Clear,Monday,0,0,1.54,54,7,6,23,0,6
6038,2023-01-05 04:30:00,8,Jhunsi,25.4326,81.9061,60.0,40.73,120,67,3,50,Light Rain,Thursday,0,0,1.33,34,8,6,12,0,4
8086,2023-01-06 14:40:00,6,Allahabad Junction,25.4358,81.8307,61.0,30.74,120,61,6,53,Fog,Friday,0,0,1.21,34,3,11,13,0,14
4260,2023-01-03 22:50:00,10,Minto Park,25.4352,81.882,124.0,31.86,120,50,5,65,Clear,Tuesday,0,0,2.47,74,15,8,27,0,22
5660,2023-01-04 22:10:00,10,Minto Park,25.4352,81.882,120.0,31.58,120,62,5,53,Clear,Wednesday,0,0,2.27,73,10,12,25,0,22
7541,2023-01-06 05:40:00,1,Civil Lines,25.4486,81.8333,172.0,30.6,120,74,4,42,Clear,Friday,0,0,3.6,109,22,13,28,0,5
4275,2023-01-03 23:10:00,5,Naini Bridge,25.4088,81.8592,58.0,41.28,120,60,4,56,Clear,Tuesday,0,0,1.33,32,7,8,11,0,23
6703,2023-01-05 15:40:00,3,Chowk,25.4314,81.8437,62.0,39.6,120,64,4,52,Cold Wave,Thursday,0,0,1.05,35,3,7,17,0,15
4780,2023-01-04 07:30:00,10,Minto Park,25.4352,81.882,191.0,28.68,120,81,5,34,Clear,Wednesday,0,0,3.63,120,13,24,34,0,7
5503,2023-01-04 19:40:00,3,Chowk,25.4314,81.8437,273.0,24.59,120,84,4,32,Clear,Wednesday,0,0,5.44,156,25,31,61,0,19
5579,2023-01-04 20:50:00,9,MNNIT Gate,25.492,81.8639,207.0,28.44,120,87,3,30,Clear,Wednesday,0,0,3.71,133,17,16,41,0,20
1210,2023-01-01 20:00:00,10,Minto Park,25.4352,81.882,118.0,31.18,120,50,3,67,Clear,Sunday,1,0,2.55,66,14,13,25,1,20
4353,2023-01-04 00:30:00,3,Chowk,25.4314,81.8437,100.0,15.82,120,54,6,60,Clear,Wednesday,0,2,1.93,61,9,10,20,0,0
5908,2023-01-05 02:20:00,8,Jhunsi,25.4326,81.9061,71.0,37.2,120,64,4,52,Clear,Thursday,0,0,1.4,45,8,5,13,0,2
